Territorio,Año,Mes,Victimas,EdadVictima,EdadAgresor,VM.AG.Relación,VM.AG.Conviviencia,Denuncia
España,2004,12,0,Total,Total,Total,No,No había denuncia
España,2004,12,0,Total,Total,Total,No contesta,Había denuncia
España,2004,12,0,Total,Total,Total,No contesta,No consta denuncia
España,2004,12,0,Total,Total,Total,No contesta,No había denuncia
España,2004,12,0,Total,Total,Total,Sí,Había denuncia
España,2004,12,6,Total,Total,Total,Sí,No consta denuncia
España,2004,12,0,Total,Total,Total,Sí,No había denuncia
España,2004,1,0,Total,Total,Total,No,Había denuncia
España,2004,1,1,Total,Total,Total,No,No consta denuncia
España,2004,1,0,Total,Total,Total,No,No había denuncia
España,2004,1,0,Total,Total,Total,No contesta,Había denuncia
España,2004,1,0,Total,Total,Total,No contesta,No consta denuncia
España,2004,1,0,Total,Total,Total,No contesta,No había denuncia
España,2004,1,0,Total,Total,Total,Sí,Había denuncia
España,2004,1,1,Total,Total,Total,Sí,No consta denuncia
España,2004,1,0,Total,Total,Total,Sí,No había denuncia
España,2004,2,0,Total,Total,Total,No,Había denuncia
España,2004,2,0,Total,Total,Total,No,No consta denuncia
España,2004,2,0,Total,Total,Total,No,No había denuncia
España,2004,2,0,Total,Total,Total,No contesta,Había denuncia
España,2004,2,0,Total,Total,Total,No contesta,No consta denuncia
España,2004,2,0,Total,Total,Total,No contesta,No había denuncia
España,2004,2,0,Total,Total,Total,Sí,Había denuncia
España,2004,2,5,Total,Total,Total,Sí,No consta denuncia
España,2004,2,0,Total,Total,Total,Sí,No había denuncia
España,2004,7,0,Total,Total,Total,No,Había denuncia
España,2004,7,3,Total,Total,Total,No,No consta denuncia
España,2004,7,0,Total,Total,Total,No,No había denuncia
España,2004,7,0,Total,Total,Total,No contesta,Había denuncia
España,2004,7,0,Total,Total,Total,No contesta,No consta denuncia
España,2004,7,0,Total,Total,Total,No contesta,No había denuncia
España,2004,7,0,Total,Total,Total,Sí,Había denuncia
España,2004,7,4,Total,Total,Total,Sí,No consta denuncia
España,2004,7,0,Total,Total,Total,Sí,No había denuncia
España,2004,6,0,Total,Total,Total,No,Había denuncia
España,2004,6,2,Total,Total,Total,No,No consta denuncia
España,2004,6,0,Total,Total,Total,No,No había denuncia
España,2004,6,0,Total,Total,Total,No contesta,Había denuncia
España,2004,6,0,Total,Total,Total,No contesta,No consta denuncia
España,2004,6,0,Total,Total,Total,No contesta,No había denuncia
España,2004,6,0,Total,Total,Total,Sí,Había denuncia
España,2004,6,4,Total,Total,Total,Sí,No consta denuncia
España,2004,6,0,Total,Total,Total,Sí,No había denuncia
España,2004,3,0,Total,Total,Total,No,Había denuncia
España,2004,3,1,Total,Total,Total,No,No consta denuncia
España,2004,3,0,Total,Total,Total,No,No había denuncia
España,2004,3,0,Total,Total,Total,No contesta,Había denuncia
España,2004,3,0,Total,Total,Total,No contesta,No consta denuncia
España,2004,3,0,Total,Total,Total,No contesta,No había denuncia
España,2004,3,0,Total,Total,Total,Sí,Había denuncia
España,2004,3,5,Total,Total,Total,Sí,No consta denuncia
España,2004,3,0,Total,Total,Total,Sí,No había denuncia
España,2004,5,0,Total,Total,Total,No,Había denuncia
España,2004,5,3,Total,Total,Total,No,No consta denuncia
España,2004,5,0,Total,Total,Total,No,No había denuncia
España,2004,5,0,Total,Total,Total,No contesta,Había denuncia
España,2004,5,0,Total,Total,Total,No contesta,No consta denuncia
España,2004,5,0,Total,Total,Total,No contesta,No había denuncia
España,2004,5,0,Total,Total,Total,Sí,Había denuncia
España,2004,5,5,Total,Total,Total,Sí,No consta denuncia
España,2004,5,0,Total,Total,Total,Sí,No había denuncia
España,2004,11,0,Total,Total,Total,No,Había denuncia
España,2004,11,2,Total,Total,Total,No,No consta denuncia
España,2004,11,0,Total,Total,Total,No,No había denuncia
España,2004,11,0,Total,Total,Total,No contesta,Había denuncia
España,2004,11,0,Total,Total,Total,No contesta,No consta denuncia
España,2004,11,0,Total,Total,Total,No contesta,No había denuncia
España,2004,11,0,Total,Total,Total,Sí,Había denuncia
España,2004,11,2,Total,Total,Total,Sí,No consta denuncia
España,2004,11,0,Total,Total,Total,Sí,No había denuncia
España,2004,10,0,Total,Total,Total,No,Había denuncia
España,2004,10,3,Total,Total,Total,No,No consta denuncia
España,2004,10,0,Total,Total,Total,No,No había denuncia
España,2004,10,0,Total,Total,Total,No contesta,Había denuncia
España,2004,10,0,Total,Total,Total,No contesta,No consta denuncia
España,2004,10,0,Total,Total,Total,No contesta,No había denuncia
España,2004,10,0,Total,Total,Total,Sí,Había denuncia
España,2004,10,4,Total,Total,Total,Sí,No consta denuncia
España,2004,10,0,Total,Total,Total,Sí,No había denuncia
España,2004,9,0,Total,Total,Total,No,Había denuncia
España,2004,9,3,Total,Total,Total,No,No consta denuncia
España,2004,9,0,Total,Total,Total,No,No había denuncia
España,2004,9,0,Total,Total,Total,No contesta,Había denuncia
España,2004,9,0,Total,Total,Total,No contesta,No consta denuncia
España,2004,9,0,Total,Total,Total,No contesta,No había denuncia
España,2004,9,0,Total,Total,Total,Sí,Había denuncia
España,2004,9,4,Total,Total,Total,Sí,No consta denuncia
España,2004,9,0,Total,Total,Total,Sí,No había denuncia
España,2005,4,0,Total,Total,Total,No,Había denuncia
España,2005,4,0,Total,Total,Total,No,No consta denuncia
España,2005,4,0,Total,Total,Total,No,No había denuncia
España,2005,4,0,Total,Total,Total,No contesta,Había denuncia
España,2005,4,0,Total,Total,Total,No contesta,No consta denuncia
España,2005,4,0,Total,Total,Total,No contesta,No había denuncia
España,2005,4,0,Total,Total,Total,Sí,Había denuncia
España,2005,4,4,Total,Total,Total,Sí,No consta denuncia
España,2005,4,0,Total,Total,Total,Sí,No había denuncia
España,2005,8,0,Total,Total,Total,No,Había denuncia
España,2005,8,2,Total,Total,Total,No,No consta denuncia
España,2005,8,0,Total,Total,Total,No,No había denuncia
España,2005,8,0,Total,Total,Total,No contesta,Había denuncia
España,2005,8,0,Total,Total,Total,No contesta,No consta denuncia
España,2005,8,0,Total,Total,Total,No contesta,No había denuncia
España,2005,8,0,Total,Total,Total,Sí,Había denuncia
España,2005,8,4,Total,Total,Total,Sí,No consta denuncia
España,2005,8,0,Total,Total,Total,Sí,No había denuncia
España,2005,12,0,Total,Total,Total,No,Había denuncia
España,2005,12,0,Total,Total,Total,No,No consta denuncia
España,2005,12,0,Total,Total,Total,No,No había denuncia
España,2005,12,0,Total,Total,Total,No contesta,Había denuncia
España,2005,12,0,Total,Total,Total,No contesta,No consta denuncia
España,2005,12,0,Total,Total,Total,No contesta,No había denuncia
España,2005,12,0,Total,Total,Total,Sí,Había denuncia
España,2005,12,3,Total,Total,Total,Sí,No consta denuncia
España,2005,12,0,Total,Total,Total,Sí,No había denuncia
España,2005,1,0,Total,Total,Total,No,Había denuncia
España,2005,1,4,Total,Total,Total,No,No consta denuncia
España,2005,1,0,Total,Total,Total,No,No había denuncia
España,2005,1,0,Total,Total,Total,No contesta,Había denuncia
España,2005,1,0,Total,Total,Total,No contesta,No consta denuncia
España,2005,1,0,Total,Total,Total,No contesta,No había denuncia
España,2005,1,0,Total,Total,Total,Sí,Había denuncia
España,2005,1,2,Total,Total,Total,Sí,No consta denuncia
España,2005,1,0,Total,Total,Total,Sí,No había denuncia
España,2005,2,0,Total,Total,Total,No,Había denuncia
España,2005,2,3,Total,Total,Total,No,No consta denuncia
España,2005,2,0,Total,Total,Total,No,No había denuncia
España,2005,2,0,Total,Total,Total,No contesta,Había denuncia
España,2005,2,0,Total,Total,Total,No contesta,No consta denuncia
España,2005,2,0,Total,Total,Total,No contesta,No había denuncia
España,2005,2,0,Total,Total,Total,Sí,Había denuncia
España,2005,2,3,Total,Total,Total,Sí,No consta denuncia
España,2005,2,0,Total,Total,Total,Sí,No había denuncia
España,2005,7,0,Total,Total,Total,No,Había denuncia
España,2005,7,1,Total,Total,Total,No,No consta denuncia
España,2005,7,0,Total,Total,Total,No,No había denuncia
España,2005,7,0,Total,Total,Total,No contesta,Había denuncia
España,2005,7,0,Total,Total,Total,No contesta,No consta denuncia
España,2005,7,0,Total,Total,Total,No contesta,No había denuncia
España,2005,7,0,Total,Total,Total,Sí,Había denuncia
España,2005,7,3,Total,Total,Total,Sí,No consta denuncia
España,2005,7,0,Total,Total,Total,Sí,No había denuncia
España,2005,6,0,Total,Total,Total,No,Había denuncia
España,2005,6,0,Total,Total,Total,No,No consta denuncia
España,2005,6,0,Total,Total,Total,No,No había denuncia
España,2005,6,0,Total,Total,Total,No contesta,Había denuncia
España,2005,6,0,Total,Total,Total,No contesta,No consta denuncia
España,2005,6,0,Total,Total,Total,No contesta,No había denuncia
España,2005,6,0,Total,Total,Total,Sí,Había denuncia
España,2005,6,6,Total,Total,Total,Sí,No consta denuncia
España,2005,6,0,Total,Total,Total,Sí,No había denuncia
España,2005,3,0,Total,Total,Total,No,Había denuncia
España,2005,3,0,Total,Total,Total,No,No consta denuncia
España,2005,3,0,Total,Total,Total,No,No había denuncia
España,2005,3,0,Total,Total,Total,No contesta,Había denuncia
España,2005,3,0,Total,Total,Total,No contesta,No consta denuncia
España,2005,3,0,Total,Total,Total,No contesta,No había denuncia
España,2005,3,0,Total,Total,Total,Sí,Había denuncia
España,2005,3,3,Total,Total,Total,Sí,No consta denuncia
España,2005,3,0,Total,Total,Total,Sí,No había denuncia
España,2005,5,0,Total,Total,Total,No,Había denuncia
España,2005,5,3,Total,Total,Total,No,No consta denuncia
España,2005,5,0,Total,Total,Total,No,No había denuncia
España,2005,5,0,Total,Total,Total,No contesta,Había denuncia
España,2005,5,0,Total,Total,Total,No contesta,No consta denuncia
España,2005,5,0,Total,Total,Total,No contesta,No había denuncia
España,2005,5,0,Total,Total,Total,Sí,Había denuncia
España,2005,5,1,Total,Total,Total,Sí,No consta denuncia
España,2005,5,0,Total,Total,Total,Sí,No había denuncia
España,2005,11,0,Total,Total,Total,No,Había denuncia
España,2005,11,1,Total,Total,Total,No,No consta denuncia
España,2005,11,0,Total,Total,Total,No,No había denuncia
España,2005,11,0,Total,Total,Total,No contesta,Había denuncia
España,2005,11,0,Total,Total,Total,No contesta,No consta denuncia
España,2005,11,0,Total,Total,Total,No contesta,No había denuncia
España,2005,11,0,Total,Total,Total,Sí,Había denuncia
España,2005,11,5,Total,Total,Total,Sí,No consta denuncia
España,2005,11,0,Total,Total,Total,Sí,No había denuncia
España,2005,10,0,Total,Total,Total,No,Había denuncia
España,2005,10,4,Total,Total,Total,No,No consta denuncia
España,2005,10,0,Total,Total,Total,No,No había denuncia
España,2005,10,0,Total,Total,Total,No contesta,Había denuncia
España,2005,10,0,Total,Total,Total,No contesta,No consta denuncia
España,2005,10,0,Total,Total,Total,No contesta,No había denuncia
España,2005,10,0,Total,Total,Total,Sí,Había denuncia
España,2005,10,1,Total,Total,Total,Sí,No consta denuncia
España,2005,10,0,Total,Total,Total,Sí,No había denuncia
España,2005,9,0,Total,Total,Total,No,Había denuncia
España,2005,9,3,Total,Total,Total,No,No consta denuncia
España,2005,9,0,Total,Total,Total,No,No había denuncia
España,2005,9,0,Total,Total,Total,No contesta,Había denuncia
España,2005,9,0,Total,Total,Total,No contesta,No consta denuncia
España,2005,9,0,Total,Total,Total,No contesta,No había denuncia
España,2005,9,0,Total,Total,Total,Sí,Había denuncia
España,2005,9,1,Total,Total,Total,Sí,No consta denuncia
España,2005,9,0,Total,Total,Total,Sí,No había denuncia
España,2006,4,0,Total,Total,Total,No,Había denuncia
España,2006,4,0,Total,Total,Total,No,No consta denuncia
España,2006,4,2,Total,Total,Total,No,No había denuncia
España,2006,4,0,Total,Total,Total,No contesta,Había denuncia
España,2006,4,0,Total,Total,Total,No contesta,No consta denuncia
España,2006,4,0,Total,Total,Total,No contesta,No había denuncia
España,2006,4,0,Total,Total,Total,Sí,Había denuncia
España,2006,4,0,Total,Total,Total,Sí,No consta denuncia
España,2006,4,3,Total,Total,Total,Sí,No había denuncia
España,2006,8,0,Total,Total,Total,No,Había denuncia
España,2006,8,0,Total,Total,Total,No,No consta denuncia
España,2006,8,2,Total,Total,Total,No,No había denuncia
España,2006,8,0,Total,Total,Total,No contesta,Había denuncia
España,2006,8,0,Total,Total,Total,No contesta,No consta denuncia
España,2006,8,0,Total,Total,Total,No contesta,No había denuncia
España,2006,8,2,Total,Total,Total,Sí,Había denuncia
España,2006,8,0,Total,Total,Total,Sí,No consta denuncia
España,2006,8,5,Total,Total,Total,Sí,No había denuncia
España,2006,12,1,Total,Total,Total,No,Había denuncia
España,2006,12,0,Total,Total,Total,No,No consta denuncia
España,2006,12,1,Total,Total,Total,No,No había denuncia
España,2006,12,0,Total,Total,Total,No contesta,Había denuncia
España,2006,12,0,Total,Total,Total,No contesta,No consta denuncia
España,2006,12,0,Total,Total,Total,No contesta,No había denuncia
España,2006,12,2,Total,Total,Total,Sí,Había denuncia
España,2006,12,0,Total,Total,Total,Sí,No consta denuncia
España,2006,12,2,Total,Total,Total,Sí,No había denuncia
España,2006,1,2,Total,Total,Total,No,Había denuncia
España,2006,1,0,Total,Total,Total,No,No consta denuncia
España,2006,1,3,Total,Total,Total,No,No había denuncia
España,2006,1,0,Total,Total,Total,No contesta,Había denuncia
España,2006,1,0,Total,Total,Total,No contesta,No consta denuncia
España,2006,1,0,Total,Total,Total,No contesta,No había denuncia
España,2006,1,2,Total,Total,Total,Sí,Había denuncia
España,2006,1,0,Total,Total,Total,Sí,No consta denuncia
España,2006,1,2,Total,Total,Total,Sí,No había denuncia
España,2006,2,0,Total,Total,Total,No,Había denuncia
España,2006,2,0,Total,Total,Total,No,No consta denuncia
España,2006,2,1,Total,Total,Total,No,No había denuncia
España,2006,2,0,Total,Total,Total,No contesta,Había denuncia
España,2006,2,0,Total,Total,Total,No contesta,No consta denuncia
España,2006,2,0,Total,Total,Total,No contesta,No había denuncia
España,2006,2,1,Total,Total,Total,Sí,Había denuncia
España,2006,2,0,Total,Total,Total,Sí,No consta denuncia
España,2006,2,2,Total,Total,Total,Sí,No había denuncia
España,2006,7,1,Total,Total,Total,No,Había denuncia
España,2006,7,0,Total,Total,Total,No,No consta denuncia
España,2006,7,2,Total,Total,Total,No,No había denuncia
España,2006,7,0,Total,Total,Total,No contesta,Había denuncia
España,2006,7,0,Total,Total,Total,No contesta,No consta denuncia
España,2006,7,0,Total,Total,Total,No contesta,No había denuncia
España,2006,7,0,Total,Total,Total,Sí,Había denuncia
España,2006,7,0,Total,Total,Total,Sí,No consta denuncia
España,2006,7,5,Total,Total,Total,Sí,No había denuncia
España,2006,6,1,Total,Total,Total,No,Había denuncia
España,2006,6,0,Total,Total,Total,No,No consta denuncia
España,2006,6,0,Total,Total,Total,No,No había denuncia
España,2006,6,0,Total,Total,Total,No contesta,Había denuncia
España,2006,6,0,Total,Total,Total,No contesta,No consta denuncia
España,2006,6,0,Total,Total,Total,No contesta,No había denuncia
España,2006,6,0,Total,Total,Total,Sí,Había denuncia
España,2006,6,0,Total,Total,Total,Sí,No consta denuncia
España,2006,6,1,Total,Total,Total,Sí,No había denuncia
España,2006,3,0,Total,Total,Total,No,Había denuncia
España,2006,3,0,Total,Total,Total,No,No consta denuncia
España,2006,3,2,Total,Total,Total,No,No había denuncia
España,2006,3,0,Total,Total,Total,No contesta,Había denuncia
España,2006,3,0,Total,Total,Total,No contesta,No consta denuncia
España,2006,3,0,Total,Total,Total,No contesta,No había denuncia
España,2006,3,5,Total,Total,Total,Sí,Había denuncia
España,2006,3,0,Total,Total,Total,Sí,No consta denuncia
España,2006,3,2,Total,Total,Total,Sí,No había denuncia
España,2006,5,1,Total,Total,Total,No,Había denuncia
España,2006,5,0,Total,Total,Total,No,No consta denuncia
España,2006,5,1,Total,Total,Total,No,No había denuncia
España,2006,5,0,Total,Total,Total,No contesta,Había denuncia
España,2006,5,0,Total,Total,Total,No contesta,No consta denuncia
España,2006,5,0,Total,Total,Total,No contesta,No había denuncia
España,2006,5,1,Total,Total,Total,Sí,Había denuncia
España,2006,5,0,Total,Total,Total,Sí,No consta denuncia
España,2006,5,2,Total,Total,Total,Sí,No había denuncia
España,2006,11,1,Total,Total,Total,No,Había denuncia
España,2006,11,0,Total,Total,Total,No,No consta denuncia
España,2006,11,0,Total,Total,Total,No,No había denuncia
España,2006,11,0,Total,Total,Total,No contesta,Había denuncia
España,2006,11,0,Total,Total,Total,No contesta,No consta denuncia
España,2006,11,0,Total,Total,Total,No contesta,No había denuncia
España,2006,11,0,Total,Total,Total,Sí,Había denuncia
España,2006,11,0,Total,Total,Total,Sí,No consta denuncia
España,2006,11,1,Total,Total,Total,Sí,No había denuncia
España,2006,10,1,Total,Total,Total,No,Había denuncia
España,2006,10,0,Total,Total,Total,No,No consta denuncia
España,2006,10,1,Total,Total,Total,No,No había denuncia
España,2006,10,0,Total,Total,Total,No contesta,Había denuncia
España,2006,10,0,Total,Total,Total,No contesta,No consta denuncia
España,2006,10,0,Total,Total,Total,No contesta,No había denuncia
España,2006,10,0,Total,Total,Total,Sí,Había denuncia
España,2006,10,0,Total,Total,Total,Sí,No consta denuncia
España,2006,10,4,Total,Total,Total,Sí,No había denuncia
España,2006,9,0,Total,Total,Total,No,Había denuncia
España,2006,9,0,Total,Total,Total,No,No consta denuncia
España,2006,9,1,Total,Total,Total,No,No había denuncia
España,2006,9,0,Total,Total,Total,No contesta,Había denuncia
España,2006,9,0,Total,Total,Total,No contesta,No consta denuncia
España,2006,9,0,Total,Total,Total,No contesta,No había denuncia
España,2006,9,1,Total,Total,Total,Sí,Había denuncia
España,2006,9,0,Total,Total,Total,Sí,No consta denuncia
España,2006,9,2,Total,Total,Total,Sí,No había denuncia
España,2007,4,1,Total,Total,Total,No,Había denuncia
España,2007,4,0,Total,Total,Total,No,No consta denuncia
España,2007,4,1,Total,Total,Total,No,No había denuncia
España,2007,4,0,Total,Total,Total,No contesta,Había denuncia
España,2007,4,0,Total,Total,Total,No contesta,No consta denuncia
España,2007,4,0,Total,Total,Total,No contesta,No había denuncia
España,2007,4,0,Total,Total,Total,Sí,Había denuncia
España,2007,4,0,Total,Total,Total,Sí,No consta denuncia
España,2007,4,2,Total,Total,Total,Sí,No había denuncia
España,2007,8,0,Total,Total,Total,No,Había denuncia
España,2007,8,0,Total,Total,Total,No,No consta denuncia
España,2007,8,1,Total,Total,Total,No,No había denuncia
España,2007,8,0,Total,Total,Total,No contesta,Había denuncia
España,2007,8,0,Total,Total,Total,No contesta,No consta denuncia
España,2007,8,0,Total,Total,Total,No contesta,No había denuncia
España,2007,8,1,Total,Total,Total,Sí,Había denuncia
España,2007,8,0,Total,Total,Total,Sí,No consta denuncia
España,2007,8,5,Total,Total,Total,Sí,No había denuncia
España,2007,12,0,Total,Total,Total,No,Había denuncia
España,2007,12,0,Total,Total,Total,No,No consta denuncia
España,2007,12,1,Total,Total,Total,No,No había denuncia
España,2007,12,0,Total,Total,Total,No contesta,Había denuncia
España,2007,12,0,Total,Total,Total,No contesta,No consta denuncia
España,2007,12,0,Total,Total,Total,No contesta,No había denuncia
España,2007,12,0,Total,Total,Total,Sí,Había denuncia
España,2007,12,0,Total,Total,Total,Sí,No consta denuncia
España,2007,12,0,Total,Total,Total,Sí,No había denuncia
España,2007,1,0,Total,Total,Total,No,Había denuncia
España,2007,1,0,Total,Total,Total,No,No consta denuncia
España,2007,1,3,Total,Total,Total,No,No había denuncia
España,2007,1,0,Total,Total,Total,No contesta,Había denuncia
España,2007,1,0,Total,Total,Total,No contesta,No consta denuncia
España,2007,1,0,Total,Total,Total,No contesta,No había denuncia
España,2007,1,1,Total,Total,Total,Sí,Había denuncia
España,2007,1,0,Total,Total,Total,Sí,No consta denuncia
España,2007,1,1,Total,Total,Total,Sí,No había denuncia
España,2007,2,3,Total,Total,Total,No,Había denuncia
España,2007,2,0,Total,Total,Total,No,No consta denuncia
España,2007,2,0,Total,Total,Total,No,No había denuncia
España,2007,2,0,Total,Total,Total,No contesta,Había denuncia
España,2007,2,0,Total,Total,Total,No contesta,No consta denuncia
España,2007,2,0,Total,Total,Total,No contesta,No había denuncia
España,2007,2,0,Total,Total,Total,Sí,Había denuncia
España,2007,2,0,Total,Total,Total,Sí,No consta denuncia
España,2007,2,6,Total,Total,Total,Sí,No había denuncia
España,2007,7,0,Total,Total,Total,No,Había denuncia
España,2007,7,0,Total,Total,Total,No,No consta denuncia
España,2007,7,0,Total,Total,Total,No,No había denuncia
España,2007,7,0,Total,Total,Total,No contesta,Había denuncia
España,2007,7,0,Total,Total,Total,No contesta,No consta denuncia
España,2007,7,0,Total,Total,Total,No contesta,No había denuncia
España,2007,7,4,Total,Total,Total,Sí,Había denuncia
España,2007,7,0,Total,Total,Total,Sí,No consta denuncia
España,2007,7,4,Total,Total,Total,Sí,No había denuncia
España,2007,6,2,Total,Total,Total,No,Había denuncia
España,2007,6,0,Total,Total,Total,No,No consta denuncia
España,2007,6,2,Total,Total,Total,No,No había denuncia
España,2007,6,0,Total,Total,Total,No contesta,Había denuncia
España,2007,6,0,Total,Total,Total,No contesta,No consta denuncia
España,2007,6,0,Total,Total,Total,No contesta,No había denuncia
España,2007,6,4,Total,Total,Total,Sí,Había denuncia
España,2007,6,0,Total,Total,Total,Sí,No consta denuncia
España,2007,6,2,Total,Total,Total,Sí,No había denuncia
España,2007,3,1,Total,Total,Total,No,Había denuncia
España,2007,3,0,Total,Total,Total,No,No consta denuncia
España,2007,3,1,Total,Total,Total,No,No había denuncia
España,2007,3,0,Total,Total,Total,No contesta,Había denuncia
España,2007,3,0,Total,Total,Total,No contesta,No consta denuncia
España,2007,3,0,Total,Total,Total,No contesta,No había denuncia
España,2007,3,1,Total,Total,Total,Sí,Había denuncia
España,2007,3,0,Total,Total,Total,Sí,No consta denuncia
España,2007,3,1,Total,Total,Total,Sí,No había denuncia
España,2007,5,0,Total,Total,Total,No,Había denuncia
España,2007,5,0,Total,Total,Total,No,No consta denuncia
España,2007,5,1,Total,Total,Total,No,No había denuncia
España,2007,5,0,Total,Total,Total,No contesta,Había denuncia
España,2007,5,0,Total,Total,Total,No contesta,No consta denuncia
España,2007,5,0,Total,Total,Total,No contesta,No había denuncia
España,2007,5,0,Total,Total,Total,Sí,Había denuncia
España,2007,5,0,Total,Total,Total,Sí,No consta denuncia
España,2007,5,6,Total,Total,Total,Sí,No había denuncia
España,2007,11,1,Total,Total,Total,No,Había denuncia
España,2007,11,0,Total,Total,Total,No,No consta denuncia
España,2007,11,2,Total,Total,Total,No,No había denuncia
España,2007,11,0,Total,Total,Total,No contesta,Había denuncia
España,2007,11,0,Total,Total,Total,No contesta,No consta denuncia
España,2007,11,0,Total,Total,Total,No contesta,No había denuncia
España,2007,11,2,Total,Total,Total,Sí,Había denuncia
España,2007,11,0,Total,Total,Total,Sí,No consta denuncia
España,2007,11,2,Total,Total,Total,Sí,No había denuncia
España,2007,10,0,Total,Total,Total,No,Había denuncia
España,2007,10,0,Total,Total,Total,No,No consta denuncia
España,2007,10,3,Total,Total,Total,No,No había denuncia
España,2007,10,0,Total,Total,Total,No contesta,Había denuncia
España,2007,10,0,Total,Total,Total,No contesta,No consta denuncia
España,2007,10,0,Total,Total,Total,No contesta,No había denuncia
España,2007,10,0,Total,Total,Total,Sí,Había denuncia
España,2007,10,0,Total,Total,Total,Sí,No consta denuncia
España,2007,10,2,Total,Total,Total,Sí,No había denuncia
España,2007,9,0,Total,Total,Total,No,Había denuncia
España,2007,9,0,Total,Total,Total,No,No consta denuncia
España,2007,9,1,Total,Total,Total,No,No había denuncia
España,2007,9,0,Total,Total,Total,No contesta,Había denuncia
España,2007,9,0,Total,Total,Total,No contesta,No consta denuncia
España,2007,9,0,Total,Total,Total,No contesta,No había denuncia
España,2007,9,0,Total,Total,Total,Sí,Había denuncia
España,2007,9,0,Total,Total,Total,Sí,No consta denuncia
España,2007,9,3,Total,Total,Total,Sí,No había denuncia
España,2008,4,2,Total,Total,Total,No,Había denuncia
España,2008,4,0,Total,Total,Total,No,No consta denuncia
España,2008,4,2,Total,Total,Total,No,No había denuncia
España,2008,4,0,Total,Total,Total,No contesta,Había denuncia
España,2008,4,0,Total,Total,Total,No contesta,No consta denuncia
España,2008,4,0,Total,Total,Total,No contesta,No había denuncia
España,2008,4,0,Total,Total,Total,Sí,Había denuncia
España,2008,4,0,Total,Total,Total,Sí,No consta denuncia
España,2008,4,1,Total,Total,Total,Sí,No había denuncia
España,2008,8,1,Total,Total,Total,No,Había denuncia
España,2008,8,0,Total,Total,Total,No,No consta denuncia
España,2008,8,2,Total,Total,Total,No,No había denuncia
España,2008,8,0,Total,Total,Total,No contesta,Había denuncia
España,2008,8,0,Total,Total,Total,No contesta,No consta denuncia
España,2008,8,0,Total,Total,Total,No contesta,No había denuncia
España,2008,8,0,Total,Total,Total,Sí,Había denuncia
España,2008,8,0,Total,Total,Total,Sí,No consta denuncia
España,2008,8,5,Total,Total,Total,Sí,No había denuncia
España,2008,12,1,Total,Total,Total,No,Había denuncia
España,2008,12,0,Total,Total,Total,No,No consta denuncia
España,2008,12,2,Total,Total,Total,No,No había denuncia
España,2008,12,0,Total,Total,Total,No contesta,Había denuncia
España,2008,12,0,Total,Total,Total,No contesta,No consta denuncia
España,2008,12,0,Total,Total,Total,No contesta,No había denuncia
España,2008,12,3,Total,Total,Total,Sí,Había denuncia
España,2008,12,0,Total,Total,Total,Sí,No consta denuncia
España,2008,12,5,Total,Total,Total,Sí,No había denuncia
España,2008,1,0,Total,Total,Total,No,Había denuncia
España,2008,1,0,Total,Total,Total,No,No consta denuncia
España,2008,1,1,Total,Total,Total,No,No había denuncia
España,2008,1,0,Total,Total,Total,No contesta,Había denuncia
España,2008,1,0,Total,Total,Total,No contesta,No consta denuncia
España,2008,1,0,Total,Total,Total,No contesta,No había denuncia
España,2008,1,0,Total,Total,Total,Sí,Había denuncia
España,2008,1,0,Total,Total,Total,Sí,No consta denuncia
España,2008,1,6,Total,Total,Total,Sí,No había denuncia
España,2008,2,2,Total,Total,Total,No,Había denuncia
España,2008,2,0,Total,Total,Total,No,No consta denuncia
España,2008,2,1,Total,Total,Total,No,No había denuncia
España,2008,2,0,Total,Total,Total,No contesta,Había denuncia
España,2008,2,0,Total,Total,Total,No contesta,No consta denuncia
España,2008,2,0,Total,Total,Total,No contesta,No había denuncia
España,2008,2,1,Total,Total,Total,Sí,Había denuncia
España,2008,2,0,Total,Total,Total,Sí,No consta denuncia
España,2008,2,4,Total,Total,Total,Sí,No había denuncia
España,2008,7,1,Total,Total,Total,No,Había denuncia
España,2008,7,0,Total,Total,Total,No,No consta denuncia
España,2008,7,3,Total,Total,Total,No,No había denuncia
España,2008,7,0,Total,Total,Total,No contesta,Había denuncia
España,2008,7,0,Total,Total,Total,No contesta,No consta denuncia
España,2008,7,0,Total,Total,Total,No contesta,No había denuncia
España,2008,7,0,Total,Total,Total,Sí,Había denuncia
España,2008,7,0,Total,Total,Total,Sí,No consta denuncia
España,2008,7,1,Total,Total,Total,Sí,No había denuncia
España,2008,6,1,Total,Total,Total,No,Había denuncia
España,2008,6,0,Total,Total,Total,No,No consta denuncia
España,2008,6,0,Total,Total,Total,No,No había denuncia
España,2008,6,0,Total,Total,Total,No contesta,Había denuncia
España,2008,6,0,Total,Total,Total,No contesta,No consta denuncia
España,2008,6,0,Total,Total,Total,No contesta,No había denuncia
España,2008,6,0,Total,Total,Total,Sí,Había denuncia
España,2008,6,0,Total,Total,Total,Sí,No consta denuncia
España,2008,6,4,Total,Total,Total,Sí,No había denuncia
España,2008,3,0,Total,Total,Total,No,Había denuncia
España,2008,3,0,Total,Total,Total,No,No consta denuncia
España,2008,3,2,Total,Total,Total,No,No había denuncia
España,2008,3,0,Total,Total,Total,No contesta,Había denuncia
España,2008,3,0,Total,Total,Total,No contesta,No consta denuncia
